,name,dim,gamma_square,neg_elbo,kl_loss,rec_loss,prior,cima,mcc,min_cima,min_cima_step,cima4max_mcc,cima4min_neg_elbo,mixing_linear_map_cima,mixing_cima,max_mcc,max_mcc_step,mcc4min_cima,mcc4min_neg_elbo,min_neg_elbo,min_neg_elbo_step,mse_sources_mean_decoded_sources,mse_obs_decoded_mean_latents,sigma_0,sigma_1,sigma_2,sigma_3,col_norm_sq_0,col_norm_sq_1,col_norm_sq_2,col_norm_sq_3,rhs_0,rhs_1,rhs_2,rhs_3
40,jumping-sweep-92,4,99999.99999999999,8.755862979710287,-22.302385330200195,13.546522177556964,gaussian,0.06527093797922134,0.6416522149617525,0.03844336420297623,0,0.041842978447675705,0.06322202831506729,-1,0.19394516944885257,0.6562223066199167,1,0.6515651243389674,0.6311089463344312,8.177873168534457,22,0.00979466550052166,1.4569096492778044e-05,5.315695671015419e-05,3.786318120546639e-05,3.693169492180459e-05,3.1441461032954976e-05,0.1869196503250805,0.26058239265836747,0.28344812265464725,0.3316901463018809,5.349606112572016e-05,3.8374105621378765e-05,3.5278579799893606e-05,3.014771054969323e-05
41,vocal-sweep-90,4,99999.99999999999,34.13670164661252,-24.5937557220459,-9.542944419032771,gaussian,0.200784832239151,0.6864428505119567,0.07882066816091537,0,0.200784832239151,0.20176926255226135,-1,0.023044943809509277,0.6864428505119567,27,0.5334036597357107,0.6543996461643553,17.822991634866174,22,0.0005829592701047659,5.147493720869534e-05,1.2115215213270858e-05,8.705131040187553e-05,3.0208202588255517e-05,2.3908933144412003e-05,0.7927694772894291,0.11453328298172494,0.34514249517316387,0.4219387691613896,1.261384822194279e-05,8.73032424048425e-05,2.8972700878152353e-05,2.3699559593157953e-05
42,silvery-sweep-91,4,99999.99999999999,13.052017362329304,-23.5731201171875,10.5211053946287,gaussian,0.05641589313745499,0.6237394360233226,0.0099303238093853,5,0.010713228955864906,0.024402787908911705,-1,0.28266793489456177,0.6327396216076819,4,0.6325846571406519,0.6291604359763728,12.679298796469743,8,0.004661877173930407,3.0498518754029647e-05,3.185410241712816e-05,3.4396889532217756e-05,4.699850978795439e-05,2.2823842300567776e-05,0.31478111299381695,0.29180817827842986,0.21489910553302938,0.4647451090988852,3.176709756795586e-05,3.426791318825516e-05,4.653129971016096e-05,2.1516708055967423e-05
43,classic-sweep-86,4,99999.99999999999,15.15489329622143,-23.05495262145996,7.900050632815031,gaussian,0.1866465061903,0.627234577458941,0.017046550288796425,3,0.17380987107753754,0.09703586995601654,-1,0.11431717872619628,0.627316371543248,12,0.5961815572454957,0.6160452577151416,11.907779536645535,8,0.013055842369794846,2.9440778234857135e-05,2.7637737730401568e-05,3.74778283003252e-05,5.845977284479886e-05,2.735429552558344e-05,0.36485578500873217,0.2777233564863799,0.1631270709412016,0.3768075020475159,2.7407338289504662e-05,3.6005757920152466e-05,6.129814604556824e-05,2.6538045461431415e-05
44,lively-sweep-85,4,99999.99999999999,22.80177374228236,-25.643081665039062,2.841310699856314,gaussian,0.48870402574539185,0.5090338905629327,0.34254366159439087,4,0.48870402574539185,0.46130824089050293,-1,0.016844749450683594,0.5090338905629327,22,0.4233849627409417,0.5015580150736131,18.678210649698432,17,0.0043685357086360455,5.062291165813804e-05,1.798844095901586e-05,1.6514246453880332e-05,7.487936818506569e-05,1.7163287338917144e-05,0.5879114701202504,0.6181809006662355,0.1369427249144275,0.583472427899224,1.700907435470022e-05,1.6176232922909122e-05,7.30178972798703e-05,1.713847670786608e-05
45,devoted-sweep-80,4,99999.99999999999,93.38812944983556,-26.20210647583008,-67.18602154985187,gaussian,0.05610232427716255,0.7535055628358314,0.04122422635555267,8,0.05610232427716255,0.04402296990156174,-1,0.361064612865448,0.7535055628358314,14,0.743710018185465,0.7471664731306752,43.78035302102301,9,0.10181081295013428,0.00017096662486437708,1.3471986676449887e-05,2.9855422326363623e-05,0.00010623691196087748,1.4798668416915461e-05,0.8263879187302905,0.3961232954857543,0.10884936549486213,0.7372139540349885,1.210070811330743e-05,2.5244027992490773e-05,9.186164143563721e-05,1.3564399183270981e-05
46,misty-sweep-77,4,99999.99999999999,8.537599337106332,-21.971250534057617,13.433644986624133,gaussian,0.05728146806359291,0.7785019303529507,0.004789290018379688,4,0.05728146806359291,0.04037891700863838,-1,0.038572072982788086,0.7785019303529507,17,0.7287475418649101,0.7647420462535895,7.394217999151424,12,0.021082855761051178,1.2655246791837271e-05,3.924893098883331e-05,3.526273212628439e-05,4.4475709728430957e-05,4.0039754821918905e-05,0.24949602875086985,0.3017352211472577,0.23761038241585286,0.24659927832773576,4.007919187389631e-05,3.3140541420935386e-05,4.2083931935179184e-05,4.05499747122666e-05
47,eager-sweep-79,4,99999.99999999999,11.57316407170088,-22.96849822998047,11.39533178808102,gaussian,0.060599762946367264,0.7588077363113824,0.014831164851784706,4,0.060599762946367264,0.05082045868039131,-1,1.0091755390167236,0.7588077363113824,23,0.5751395824205193,0.7219221740178279,8.226687409918515,18,0.13189105689525604,1.1291304872429464e-05,2.5113147785305046e-05,3.9610757085029036e-05,6.51664740871638e-05,1.4645000192103907e-05,0.4041223552931683,0.2538891919927124,0.14687528424153218,0.7066742208373888,2.4744368692642137e-05,3.938571021638788e-05,6.808033937257056e-05,1.4150591884095635e-05
48,usual-sweep-78,4,99999.99999999999,6.788307164716975,-21.268211364746097,14.479897272538889,gaussian,0.16097299754619598,0.6322920333149633,0.01319898385554552,2,0.16097299754619598,0.12820380926132202,-1,0.18084001541137695,0.6322920333149633,17,0.5647495285294294,0.5822537039112391,6.488161524173495,12,0.059160396456718445,1.0428202585899271e-05,4.350448216428049e-05,3.018960342160426e-05,3.977811866207048e-05,3.994072903878987e-05,0.2526460198646987,0.3242666736061892,0.25732712459074847,0.23444531167345772,3.957950420241386e-05,3.0837864126311735e-05,3.885953111469371e-05,4.26520513808094e-05
49,gentle-sweep-76,4,99999.99999999999,12.043611255402464,-21.96430397033691,9.920696585580616,gaussian,0.012812525033950806,0.8330941091598952,0.012060670182108879,3,0.015000865794718266,0.01511423196643591,-1,0.0233914852142334,0.8363296259191989,8,0.8288062925893913,0.836195052850789,8.943621033282001,6,0.08793012797832489,2.0999801563448273e-05,3.748129165614955e-05,2.8443331757443957e-05,7.924195961095393e-05,2.8544865926960483e-05,0.32400795509835234,0.36040218612641084,0.13005864394735145,0.34215858807926125,3.086248722532862e-05,2.7746009665978953e-05,7.68824806388214e-05,2.9225359511036015e-05
50,daily-sweep-70,4,99999.99999999999,36.072425876949275,-24.91829490661621,-11.15414273485943,gaussian,0.03942711651325226,0.7796981492108664,0.03942711651325226,17,0.04050678759813309,0.04889275133609772,-1,0.5807275772094727,0.7821362806761798,16,0.7796981492108664,0.7817925524925028,21.723766445972252,12,0.0006954519194550812,7.064922101562843e-05,2.8857035431428812e-05,2.6808196707861498e-05,3.6655703297583386e-05,1.10546807263745e-05,0.37321692510694504,0.3808962781079117,0.2914544939404209,0.9154519519655402,2.6793350981134563e-05,2.6253177158626345e-05,3.4309496380866654e-05,1.0923446876770277e-05
51,misunderstood-sweep-68,4,99999.99999999999,41.13679857566203,-26.795318603515625,-14.34148602479939,gaussian,0.06880377978086472,0.7116162390208522,0.004463077988475561,6,0.06880377978086472,0.04017358645796776,-1,0.2355715036392212,0.7116162390208522,18,0.6785049638267667,0.6989050657779867,26.881087617628925,13,0.012263651937246323,8.641376189189032e-05,2.5850304155028425e-05,4.61129384348169e-05,1.2631508070626296e-05,1.1863305189763196e-05,0.39671654137126566,0.2218010114777238,0.7638986316678711,0.7771230710077681,2.5206279281026916e-05,4.508342454857922e-05,1.3090570763897008e-05,1.2867809096107869e-05
52,graceful-sweep-62,4,99999.99999999999,22.394804821044406,-24.563478469848633,2.1686855760910033,gaussian,0.1369982808828354,0.6325410590112037,0.017057249322533607,2,0.1369982808828354,0.1038450226187706,-1,0.024797052145004272,0.6325410590112037,21,0.595970822590216,0.6266666105229629,15.170297915263346,16,0.005453499499708414,3.8571510231122375e-05,2.8267766538192518e-05,2.1948520952719264e-05,3.4433855034876615e-05,2.3994947696337476e-05,0.38901398629755946,0.4619691018209693,0.27875428890810383,0.4512001087207409,2.5705355844950727e-05,2.164600078354908e-05,3.58726006088124e-05,2.2162624034181638e-05
53,noble-sweep-58,4,99999.99999999999,9.746419504318665,-22.85127639770508,13.10486386665302,gaussian,0.060419961810112,0.7512352938186709,0.008265105076134205,4,0.060419961810112,0.05236489325761795,-1,0.14382565021514893,0.7512352938186709,20,0.7268611548203064,0.7488632302453794,7.446406510780733,15,0.009450029581785202,9.525735549686942e-06,3.989943797932938e-05,2.5772997105377726e-05,3.560250115697272e-05,2.5294162696809508e-05,0.29276666122940753,0.4059784903774677,0.2805028285184221,0.39597887911169494,3.415572798053196e-05,2.4631240138612068e-05,3.564899349814681e-05,2.5253234440402913e-05
54,woven-sweep-55,4,99999.99999999999,15.44257985638598,-22.42357635498047,6.980997322569101,gaussian,0.02801645919680595,0.8485391220849189,0.015462611801922321,5,0.01740950718522072,0.016283754259347916,-1,0.04730844497680664,0.8618696180462353,4,0.8604095938741942,0.8600035281795211,11.865859980498245,6,0.060971349477767944,3.248213397455402e-05,3.974391438532621e-05,4.2437757656443864e-05,6.0168087657075375e-05,3.135434235446155e-05,0.271600048691667,0.25070478450493283,0.16686247490321193,0.35807720602648274,3.681748907365371e-05,3.988596053378436e-05,5.992600041319051e-05,2.7926158298044418e-05
55,gentle-sweep-47,4,99999.99999999999,13.29539898878368,-20.857622146606445,7.562219215968921,gaussian,0.04587947577238083,0.818111618847787,0.024684738367795944,5,0.04503749683499336,0.04917001724243164,-1,0.0017757415771484375,0.8243277127248807,11,0.8098454949063795,0.8232907123987745,7.3669032279697335,12,0.07036858052015305,1.656759559409693e-05,5.000144665245898e-05,3.3496566175017506e-05,7.562024256912991e-05,2.3661215891479515e-05,0.22017360096475613,0.309854027604505,0.13931696978721764,0.39507374502747794,4.541664300240352e-05,3.2272219777519655e-05,7.177361292843848e-05,2.5311089423090554e-05
56,apricot-sweep-39,4,99999.99999999999,35.255151394132945,-25.23001480102539,-10.025134670500156,gaussian,0.0361352376639843,0.7660119360830152,0.009578526951372623,6,0.0361352376639843,0.010827163234353065,-1,0.009467005729675291,0.7660119360830152,13,0.7470819013665637,0.7545335781629445,24.232489657613637,8,0.0003910943341907114,8.11558638815768e-05,2.127859443135094e-05,2.8255559300305322e-05,3.299287709523924e-05,1.552561661810614e-05,0.4732156858210601,0.3979017329547787,0.3323037308678103,0.6002640604990894,2.1131566395534333e-05,2.5131201650534057e-05,3.0092045772185866e-05,1.665905735071351e-05
57,dauntless-sweep-36,4,99999.99999999999,23.449425300645313,-23.689531326293945,0.24010639694583596,gaussian,0.0823858231306076,0.8325435351924176,0.0029598248656839132,4,0.0823858231306076,0.048056039959192276,-1,0.07913100719451904,0.8325435351924176,15,0.7440736487912634,0.8044783645988405,12.69323968280572,10,0.003975787665694952,2.944519837910775e-05,1.7195568943861872e-05,3.3224558137590066e-05,3.428345007705502e-05,2.2904492652742192e-05,0.5880130245516426,0.3070797620141583,0.30377988369054165,0.4630690967764082,1.700613680497431e-05,3.256376876393214e-05,3.291748849078395e-05,2.159458301964421e-05
58,zany-sweep-33,4,99999.99999999999,16.178477680816158,-23.541757583618164,7.363279999441001,gaussian,0.014156024903059006,0.8222097895366726,0.011613310314714909,6,0.01463716384023428,0.015394899994134903,-1,0.19325506687164307,0.8227806440948309,8,0.8192048553518492,0.8205254911251448,11.557858959213954,12,0.08931097388267517,2.6431100195623003e-05,3.122722773696296e-05,2.391869384155143e-05,8.60374202602543e-05,2.536137071729172e-05,0.3723817790180419,0.46089841646698915,0.12219168834374816,0.3827649427776123,2.6853439209557614e-05,2.1696284213365442e-05,8.183192994740323e-05,2.612501206958545e-05
59,dashing-sweep-35,4,99999.99999999999,23.644124308168763,-24.292810440063477,0.6486917115252333,gaussian,0.0286583099514246,0.786909029380042,0.010497505776584148,6,0.0286583099514246,0.021160008385777473,-1,0.15576332807540894,0.786909029380042,20,0.7812287559822734,0.7856455659786111,16.561288961294157,15,3.4029177186312154e-05,4.754071414936334e-05,3.472372918622568e-05,2.8692704290733673e-05,2.676357871678192e-05,2.0713601770694368e-05,0.3045594973227459,0.35890473352404584,0.34176946219151105,0.45058190460000347,3.2833228829225834e-05,2.7861770682451077e-05,2.925863343537199e-05,2.2193030762230707e-05
60,hopeful-sweep-25,4,99999.99999999999,60.419688796362934,-28.435062408447266,-31.984629348120738,gaussian,0.0503644160926342,0.5294132739864498,0.014171571470797062,7,0.058407749980688095,0.02142733335494995,-1,0.0905238389968872,0.5450040189356822,1,0.5187486299356102,0.5195541489058001,53.131998939428215,9,0.005635781679302454,0.00020709840464405715,9.996189874073025e-06,9.674754437583033e-06,0.00011772915604524314,7.019148597464664e-06,1.0769607029897657,1.0181735058282015,0.10580739557255825,1.4780578666525344,9.285303650544177e-06,9.821412292341047e-06,9.450242038080659e-05,6.765589203050316e-06
61,avid-sweep-16,4,99999.99999999999,8.52103101679547,-21.02625274658203,12.505220305632909,gaussian,0.06782162189483643,0.7364453474120628,0.011421773582696915,7,0.06782162189483643,0.04200020805001259,-1,0.04200029373168945,0.7364453474120628,25,0.7192430591224538,0.7141993057390814,5.962696804054509,20,0.0016520897625014186,1.009381412586663e-05,6.38006895314902e-05,4.030143463751301e-05,6.105903594288975e-05,3.931370883947238e-05,0.148265521219745,0.23801708630664198,0.1601725471048212,0.24989016070700032,6.744201549748697e-05,4.2012025417633984e-05,6.242877380053235e-05,4.001598066887468e-05
62,silver-sweep-15,4,99999.99999999999,13.97596242237384,-22.32310485839844,8.347133067128114,gaussian,0.029564641416072845,0.6711677493978858,0.005901120603084564,4,0.013714044354856014,0.029000965878367424,-1,0.02745664119720459,0.6738885416151935,6,0.670760763527413,0.6729647117220812,8.32826671306964,11,0.005392513237893581,1.5897572666290216e-05,3.640029899543151e-05,2.911897718149703e-05,3.4666249121073633e-05,2.335203498660121e-05,0.2751674817802474,0.3072859685164673,0.2738897327668042,0.4386376458214727,3.63401828351124e-05,3.254191731924438e-05,3.650971068494585e-05,2.2797341089731846e-05
63,wise-sweep-12,4,99999.99999999999,17.003288172187297,-24.630126953125,7.626834803480035,gaussian,0.14235301315784454,0.6122029434087678,0.01521084364503622,1,0.14855682849884033,0.13925595581531525,-1,1.0613470077514648,0.6134938639168842,18,0.5879733099662625,0.6105348879312619,14.642548815156278,15,0.0011510109761729836,3.639233182184398e-05,3.6658821045421064e-05,1.9352253730176017e-05,3.825850217253901e-05,3.080678652622737e-05,0.28332056865464494,0.57441105419176,0.2505856005339844,0.327024081717596,3.5294462039460075e-05,1.740883264467128e-05,3.9904930408560216e-05,3.057785276531304e-05
64,neat-sweep-10,4,99999.99999999999,39.196611621846685,-25.953195571899418,-13.243415912618168,gaussian,0.06244613230228424,0.7291274281220975,0.02652154117822647,1,0.06244613230228424,0.06839437037706375,-1,0.16510820388793945,0.7291274281220975,19,0.6893117336930412,0.7228023223072946,17.777803714851707,14,0.002961772261187434,4.5601336751133204e-05,2.2921847630641423e-05,2.413067159068305e-05,4.012011777376756e-05,1.132814577431418e-05,0.4403388124561758,0.44673440354523564,0.26493167029844145,0.8762414865845045,2.2709269826849407e-05,2.238416401110538e-05,3.774415700156031e-05,1.1412248827078725e-05
65,honest-sweep-3,4,99999.99999999999,19.426271000175927,-23.707836151123047,4.2815568908559625,gaussian,0.07234910875558853,0.6215984690387417,0.013152255676686764,4,0.07234910875558853,0.051013290882110596,-1,0.3171595335006714,0.6215984690387417,16,0.5984433024759227,0.6178379655739253,12.070663509167513,11,0.026368651539087296,2.7863694413099438e-05,3.436180850258097e-05,2.2112890292191878e-05,3.42216226272285e-05,3.1210434826789424e-05,0.30065024183787514,0.47844680324482525,0.28263835718013297,0.31669183556233804,3.326013422616847e-05,2.0900528390821155e-05,3.537965017651583e-05,3.1575440610389674e-05
66,robust-sweep-1,4,99999.99999999999,7.1466864092458815,-21.8078670501709,14.661190187840706,gaussian,0.01851162686944008,0.7059715012211323,0.017706438899040222,17,0.025777895003557205,0.02179468236863613,-1,0.05821585655212402,0.7117691728875555,6,0.7061756357726382,0.7078568741901899,6.720618246734196,13,0.007398853078484535,9.732863873068709e-06,3.843864396912977e-05,2.9048991564195603e-05,4.39074938185513e-05,3.7788209738209844e-05,0.27687596082165555,0.353023721588702,0.23695139088184547,0.26220268297129223,3.611595174535079e-05,2.8325905964446052e-05,4.2200967688387e-05,3.813698058646091e-05
